candidate,network_type,preferred_name,gene_id,gene_symbol,degree,weighted_degree,component_id,component_size,consensus_rank,disease_direction,predicted_drug_direction,measured_drug_direction,reversal_pattern,candidate_role,biology_scope
Belinostat,physical,CDK4,1019,CDK4,2,1.789,1,27,10.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,LMNB2,84823,LMNB2,1,0.998,1,27,11.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,TRIB3,57761,TRIB3,0,0.0,142,1,12.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,DNAJB4,11080,DNAJB4,0,0.0,41,1,13.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,ZNF331,55422,ZNF331,0,0.0,155,1,14.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,SLC25A20,788,SLC25A20,0,0.0,127,1,15.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,CCNB2,9133,CCNB2,2,1.557,1,27,16.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,PLK1,5347,PLK1,6,4.904,1,27,17.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,FOXM1,2305,FOXM1,4,3.405,1,27,18.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,CCNA2,890,CCNA2,2,1.755,1,27,19.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,GTSE1,51512,GTSE1,1,0.926,1,27,20.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,KIF4A,24137,KIF4A,1,0.76,1,27,21.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,KIF18B,146909,KIF18B,0,0.0,72,1,22.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,PRR7,80758,PRR7,0,0.0,105,1,23.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,FAM107A,11170,FAM107A,0,0.0,49,1,24.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,ALAD,210,ALAD,0,0.0,14,1,25.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,HJURP,55355,HJURP,2,1.711,3,4,26.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,DEPDC1,55635,DEPDC1,0,0.0,39,1,27.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,NCAPH,23397,NCAPH,0,0.0,84,1,28.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,GNG7,2788,GNG7,0,0.0,58,1,29.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,CLN6,54982,CLN6,0,0.0,32,1,30.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,TPX2,22974,TPX2,1,0.761,9,2,31.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,ZWINT,11130,ZWINT,4,3.386,1,27,32.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,SPC25,57405,SPC25,3,2.586,1,27,33.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,TROAP,10024,TROAP,0,0.0,143,1,34.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,PRC1,9055,PRC1,0,0.0,103,1,35.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,CENPF,1063,CENPF,3,2.4640000000000004,1,27,36.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,MKI67,4288,MKI67,0,0.0,81,1,37.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,KIF15,56992,KIF15,1,0.734,4,3,38.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,ECT2,1894,ECT2,0,0.0,43,1,39.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,RRM2,6241,RRM2,0,0.0,117,1,40.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,DAAM2,23500,DAAM2,0,0.0,37,1,41.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,GADD45B,4616,GADD45B,0,0.0,56,1,42.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,SKA1,220134,SKA1,3,2.45,1,27,43.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,MAD2L1,4085,MAD2L1,3,2.6260000000000003,1,27,44.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,PAIP2B,400961,PAIP2B,0,0.0,92,1,45.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,MDK,4192,MDK,0,0.0,78,1,46.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,TACC3,10460,TACC3,0,0.0,133,1,47.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,FEN1,2237,FEN1,1,0.969,8,2,48.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,UCK2,7371,UCK2,0,0.0,147,1,49.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,SH3BGR,6450,SH3BGR,0,0.0,123,1,50.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,CKAP2,26586,CKAP2,0,0.0,31,1,51.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,GINS1,9837,GINS1,3,2.904,2,7,52.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,TRHDE,29953,TRHDE,0,0.0,141,1,53.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,FAM117A,81558,FAM117A,0,0.0,50,1,54.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,MCM7,4176,MCM7,4,3.832,2,7,55.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,BTG2,7832,BTG2,0,0.0,22,1,56.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,PDE7B,27115,PDE7B,0,0.0,94,1,57.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,PUS1,80324,PUS1,0,0.0,109,1,58.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,DNAJC9,23234,DNAJC9,1,0.915,2,7,59.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,RAN,5901,RAN,0,0.0,110,1,60.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,STX12,23673,STX12,0,0.0,131,1,61.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,ALDH2,217,ALDH2,0,0.0,15,1,62.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,ZFP64,55734,ZFP64,0,0.0,153,1,63.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,NFASC,23114,NFASC,1,0.992,7,2,64.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,COL4A3,1285,COL4A3,0,0.0,34,1,65.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,MPP1,4354,MPP1,0,0.0,82,1,66.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,RNLS,55328,RNLS,0,0.0,116,1,67.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,TYMS,7298,TYMS,0,0.0,146,1,68.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,CDK2AP1,8099,CDK2AP1,0,0.0,29,1,69.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,BIRC5,332,BIRC5,2,1.997,1,27,70.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,CASP9,842,CASP9,0,0.0,25,1,71.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,RGS2,5997,RGS2,0,0.0,115,1,72.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,TCEAL2,140597,TCEAL2,0,0.0,134,1,73.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,NR3C2,4306,NR3C2,0,0.0,86,1,74.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,AQP4,361,AQP4,0,0.0,18,1,75.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,LMNB1,4001,LMNB1,3,2.53,1,27,76.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,ZFP36,7538,ZFP36,0,0.0,152,1,77.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,MAOB,4129,MAOB,0,0.0,75,1,78.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,FOSB,2354,FOSB,0,0.0,54,1,79.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,TCF21,6943,TCF21,0,0.0,135,1,80.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,SLC17A7,57030,SLC17A7,0,0.0,126,1,81.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,PLCD1,5333,PLCD1,0,0.0,100,1,82.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,RUNDC3B,154661,RUNDC3B,0,0.0,118,1,83.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,SLC14A1,6563,SLC14A1,0,0.0,125,1,84.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,HSPB6,126393,HSPB6,0,0.0,66,1,85.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,SUV39H1,6839,SUV39H1,0,0.0,132,1,86.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,CENPM,79019,CENPM,1,0.974,3,4,87.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,TRIP13,9319,TRIP13,1,0.961,1,27,88.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,AOX1,316,AOX1,0,0.0,17,1,89.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,YARS2,51067,YARS2,0,0.0,150,1,90.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,XPNPEP2,7512,XPNPEP2,0,0.0,149,1,91.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,CITED2,10370,CITED2,0,0.0,30,1,92.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,MIF,4282,MIF,0,0.0,80,1,93.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,KIF11,3832,KIF11,2,1.485,4,3,94.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,EDNRB,1910,EDNRB,0,0.0,44,1,95.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,PAPPA2,60676,PAPPA2,0,0.0,93,1,96.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,PRKAR2B,5577,PRKAR2B,0,0.0,104,1,97.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,SATB1,6304,SATB1,0,0.0,119,1,98.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,ALDH6A1,4329,ALDH6A1,0,0.0,16,1,99.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,NDC80,10403,NDC80,7,5.751,1,27,100.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,NMT2,9397,NMT2,0,0.0,85,1,101.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,RAD51,5888,RAD51,2,1.52,1,27,102.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,PDK4,5166,PDK4,0,0.0,96,1,103.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,CYP11A1,1583,CYP11A1,0,0.0,35,1,104.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,PUF60,22827,PUF60,0,0.0,108,1,105.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,TXNIP,10628,TXNIP,0,0.0,145,1,106.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,SLC46A3,283537,SLC46A3,0,0.0,128,1,107.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,CNPY2,10330,CNPY2,0,0.0,33,1,108.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,RFC4,5984,RFC4,0,0.0,113,1,109.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,PLOD3,8985,PLOD3,0,0.0,101,1,110.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,AKAP12,9590,AKAP12,0,0.0,12,1,111.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,IL11RA,3590,IL11RA,0,0.0,67,1,112.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,CCDC28A,25901,CCDC28A,0,0.0,26,1,113.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,HDGF,3068,HDGF,0,0.0,62,1,114.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,NR4A2,4929,NR4A2,0,0.0,87,1,115.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,FBXO3,26273,FBXO3,0,0.0,53,1,116.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,IL33,90865,IL33,0,0.0,68,1,117.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,NAALAD2,10003,NAALAD2,0,0.0,83,1,118.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,SYNE1,23345,SYNE1,1,0.808,1,27,119.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,LIG1,3978,LIG1,1,0.969,8,2,120.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,KCNIP1,30820,KCNIP1,0,0.0,70,1,121.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,PRX,57716,PRX,0,0.0,106,1,122.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,CALCOCO1,57658,CALCOCO1,0,0.0,24,1,123.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,PID1,55022,PID1,0,0.0,98,1,124.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,SCRG1,11341,SCRG1,0,0.0,120,1,125.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,AKAP3,10566,AKAP3,0,0.0,13,1,126.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,EPM2A,7957,EPM2A,0,0.0,48,1,127.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,SCN3B,55800,SCN3B,2,1.707,6,3,128.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,TOP2A,7153,TOP2A,0,0.0,140,1,129.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,KIF20A,10112,KIF20A,2,1.482,1,27,130.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,DLGAP5,9787,DLGAP5,1,0.751,4,3,131.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,ASPM,259266,ASPM,0,0.0,19,1,132.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,BUB1,699,BUB1,7,5.501,1,27,133.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,NTRK3,4916,NTRK3,0,0.0,89,1,134.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,CDCA3,83461,CDCA3,0,0.0,28,1,135.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,MAN1A1,4121,MAN1A1,1,0.9,10,2,136.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,PDGFRA,5156,PDGFRA,0,0.0,95,1,137.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,MAN1C1,57134,MAN1C1,1,0.9,10,2,138.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,THOC6,79228,THOC6,0,0.0,138,1,139.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,GSTM4,2948,GSTM4,0,0.0,60,1,140.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,METTL1,4234,METTL1,0,0.0,79,1,141.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,TIMP3,7078,TIMP3,0,0.0,139,1,142.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,CDCA8,55143,CDCA8,2,1.997,1,27,143.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,NUDT1,4521,NUDT1,0,0.0,90,1,144.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,HMMR,3161,HMMR,1,0.761,9,2,145.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,PES1,23481,PES1,2,1.618,5,3,146.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,TTK,7272,TTK,0,0.0,144,1,147.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,CENPA,1058,CENPA,3,2.714,3,4,148.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,AURKB,9212,AURKB,5,4.206,1,27,149.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,SERINC1,57515,SERINC1,0,0.0,121,1,150.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,GPM6A,2823,GPM6A,0,0.0,59,1,151.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,MELK,9833,MELK,1,0.705,1,27,152.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,KIFC1,3833,KIFC1,0,0.0,73,1,153.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,ABCB1,5243,ABCB1,0,0.0,11,1,154.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,HSDL2,84263,HSDL2,0,0.0,65,1,155.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,EPHX1,2052,EPHX1,0,0.0,47,1,156.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,TEK,7010,TEK,0,0.0,136,1,157.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,PKNOX2,63876,PKNOX2,0,0.0,99,1,158.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,KCNK3,3777,KCNK3,0,0.0,71,1,159.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,SCN7A,6332,SCN7A,1,0.952,6,3,160.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,FANCI,55215,FANCI,0,0.0,51,1,161.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,SHMT2,6472,SHMT2,0,0.0,124,1,162.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,EIF4EBP2,1979,EIF4EBP2,0,0.0,45,1,163.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,TEX2,55852,TEX2,0,0.0,137,1,164.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,GIPC2,54810,GIPC2,0,0.0,57,1,165.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,HGF,3082,HGF,0,0.0,63,1,166.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,STAB2,55576,STAB2,0,0.0,130,1,167.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,DDX56,54606,DDX56,0,0.0,38,1,168.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,SRM,6723,SRM,0,0.0,129,1,169.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,RASGRP2,10235,RASGRP2,0,0.0,111,1,170.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,PEX3,8504,PEX3,0,0.0,97,1,171.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,POLA2,23649,POLA2,1,0.936,2,7,172.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,RRP1,8568,RRP1,2,1.5699999999999998,5,3,173.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,NEK2,4751,NEK2,2,1.67,1,27,174.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,MYBL2,4605,MYBL2,1,0.99,1,27,175.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,LSM5,23658,LSM5,0,0.0,74,1,176.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,CYP4F12,66002,CYP4F12,0,0.0,36,1,177.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,OIP5,11339,OIP5,2,1.461,3,4,178.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,UTP14A,10813,UTP14A,0,0.0,148,1,179.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,DIRAS3,9077,DIRAS3,0,0.0,40,1,180.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,EPHB6,2051,EPHB6,0,0.0,46,1,181.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,HMGA2,8091,HMGA2,0,0.0,64,1,182.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,ZHX3,23051,ZHX3,0,0.0,154,1,183.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,MASP1,5648,MASP1,0,0.0,76,1,184.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,CA4,762,CA4,0,0.0,23,1,185.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,SCN2B,6327,SCN2B,1,0.755,6,3,186.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,FOXO4,4303,FOXO4,0,0.0,55,1,187.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,REXO4,57109,REXO4,0,0.0,112,1,188.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,YPEL5,51646,YPEL5,0,0.0,151,1,189.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,DSTN,11034,DSTN,0,0.0,42,1,190.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,SERPINA5,5104,SERPINA5,0,0.0,122,1,191.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,BMP5,653,BMP5,0,0.0,21,1,192.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,ITM2A,9452,ITM2A,0,0.0,69,1,193.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,CNTN1,1272,CNTN1,1,0.992,7,2,194.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,PPP1R14B,26472,PPP1R14B,0,0.0,102,1,195.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,CDC25A,993,CDC25A,0,0.0,27,1,196.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,WDR74,54663,WDR74,2,1.704,5,3,197.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,MAZ,4150,MAZ,0,0.0,77,1,198.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,physical,HBP1,26959,HBP1,0,0.0,61,1,199.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,physical,PA2G4,5036,PA2G4,0,0.0,91,1,200.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,UBE2C,11065,UBE2C,42,37.41,1,81,1.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,RGN,9104,RGN,0,0.0,78,1,2.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,ATP1B2,482,ATP1B2,0,0.0,15,1,3.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,CDT1,81620,CDT1,23,18.538,1,81,4.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,NR4A3,8013,NR4A3,2,1.5779999999999998,3,4,5.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,PTGDS,5730,PTGDS,0,0.0,74,1,6.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,MCM2,4171,MCM2,19,16.35,1,81,7.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,FBLN5,10516,FBLN5,0,0.0,38,1,8.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,POLE2,5427,POLE2,10,8.903,1,81,9.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,CDK4,1019,CDK4,11,9.26,1,81,10.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,LMNB2,84823,LMNB2,2,1.748,1,81,11.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,TRIB3,57761,TRIB3,0,0.0,98,1,12.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,DNAJB4,11080,DNAJB4,0,0.0,30,1,13.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,ZNF331,55422,ZNF331,0,0.0,104,1,14.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,SLC25A20,788,SLC25A20,0,0.0,88,1,15.0,down,up,up,disease_down_drug_up,class_support,sensitivity_only
Belinostat,functional,CCNB2,9133,CCNB2,50,44.578,1,81,16.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,PLK1,5347,PLK1,44,38.946000000000005,1,81,17.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,FOXM1,2305,FOXM1,36,31.481,1,81,18.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,CCNA2,890,CCNA2,52,47.0,1,81,19.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,GTSE1,51512,GTSE1,16,12.776999999999996,1,81,20.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
Belinostat,functional,KIF4A,24137,KIF4A,41,36.11,1,81,21.0,up,down,down,disease_up_drug_down,class_support,sensitivity_only
